date,state,sales
2022-03-20,Rhode Island,23950719
2022-03-27,Rhode Island,23741771
2022-04-03,Rhode Island,25065172
2022-04-10,Rhode Island,25080892
2022-04-17,Rhode Island,23816899
2022-04-24,Rhode Island,23825887
2022-05-01,Rhode Island,25106485
2022-05-08,Rhode Island,26216069
2022-05-15,Rhode Island,26284223
2022-05-22,Rhode Island,27833790
2022-05-29,Rhode Island,27658681
2022-06-05,Rhode Island,28181142
2022-06-12,Rhode Island,28026795
2022-06-19,Rhode Island,27233550
2022-06-26,Rhode Island,27730959
2022-07-03,Rhode Island,31263263
2022-07-10,Rhode Island,29295752
2022-07-17,Rhode Island,27964640
2022-07-24,Rhode Island,29127141
2022-07-31,Rhode Island,29307271
2022-08-07,Rhode Island,30340206
2022-08-14,Rhode Island,28191073
2022-08-21,Rhode Island,28164176
2022-08-28,Rhode Island,27354433
2022-09-04,Rhode Island,28296567
2022-09-11,Rhode Island,26219165
2022-09-18,Rhode Island,25401322
2022-09-25,Rhode Island,24647727
2022-10-02,Rhode Island,24908515
2022-10-09,Rhode Island,25367581
2022-10-16,Rhode Island,24305334
2022-10-23,Rhode Island,24293167
2022-10-30,Rhode Island,23709244
2022-11-06,Rhode Island,25600521
2022-11-13,Rhode Island,24777328
2022-11-20,Rhode Island,24545419
2022-11-27,Rhode Island,25523523
2022-12-04,Rhode Island,24246399
2022-12-11,Rhode Island,25189012
2022-12-18,Rhode Island,25134440
2022-12-25,Rhode Island,27164719
2023-01-01,Rhode Island,23545999
2023-01-08,Rhode Island,24992025
2023-01-15,Rhode Island,23889254
2023-01-22,Rhode Island,23757841
2023-01-29,Rhode Island,24385607
2023-02-05,Rhode Island,24833609
2023-02-12,Rhode Island,24628163
2023-02-19,Rhode Island,24154151
2023-02-26,Rhode Island,24253798
2023-03-05,Rhode Island,26251443
2023-03-12,Rhode Island,27144883
2023-03-19,Rhode Island,27579680
2023-03-26,Rhode Island,25041537
2023-04-02,Rhode Island,25506948
2023-04-09,Rhode Island,27104665
2023-04-16,Rhode Island,26660282
2023-04-23,Rhode Island,26266039
2023-04-30,Rhode Island,26462619
2023-05-07,Rhode Island,28258432
2019-10-06,South Carolina,114383017
2019-10-13,South Carolina,107997409
2019-10-20,South Carolina,102885416
2019-10-27,South Carolina,98847771
2019-11-03,South Carolina,101518325
2019-11-10,South Carolina,101041837
2019-11-17,South Carolina,98576580
2019-11-24,South Carolina,100831193
2019-12-01,South Carolina,97713917
2019-12-08,South Carolina,99273973
2019-12-15,South Carolina,97227124
2019-12-22,South Carolina,106241375
2019-12-29,South Carolina,97728797
2020-01-05,South Carolina,96859134
2020-01-12,South Carolina,97732879
2020-01-19,South Carolina,96976761
2020-01-26,South Carolina,93453835
2020-02-02,South Carolina,97486877
2020-02-09,South Carolina,99428920
2020-02-16,South Carolina,98121232
2020-02-23,South Carolina,96624312
2020-03-01,South Carolina,102674942
2020-03-08,South Carolina,105918812
2020-03-15,South Carolina,121301348
2020-03-22,South Carolina,115236524
2020-03-29,South Carolina,105584122
2020-04-05,South Carolina,109700821
2020-04-12,South Carolina,108773507
2020-04-19,South Carolina,108156430
2020-04-26,South Carolina,108820075
2020-05-03,South Carolina,116196588
2020-05-10,South Carolina,115219472
2020-05-17,South Carolina,118588431
2020-05-24,South Carolina,122171669
2020-05-31,South Carolina,118551509
2020-06-07,South Carolina,122039883
2020-06-14,South Carolina,118707107
2020-06-21,South Carolina,119479062
2020-06-28,South Carolina,126408582
2020-07-05,South Carolina,132593655
2020-07-12,South Carolina,122574667
2020-07-19,South Carolina,129859709
2020-07-26,South Carolina,124835596
2020-08-02,South Carolina,125876673
2020-08-09,South Carolina,125700126
2020-08-16,South Carolina,126603502
2020-08-23,South Carolina,120757152
2020-08-30,South Carolina,126932494
2020-09-06,South Carolina,123513393
2020-09-13,South Carolina,120250377
2020-09-20,South Carolina,114240209
2020-09-27,South Carolina,114367165
2020-10-04,South Carolina,118393333
2020-10-11,South Carolina,115546164
2020-10-18,South Carolina,111258894
2020-10-25,South Carolina,109199832
2020-11-01,South Carolina,108607871
2020-11-08,South Carolina,109323980
2020-11-15,South Carolina,107385644
2020-11-22,South Carolina,111742859
2020-11-29,South Carolina,106117751
2020-12-06,South Carolina,104097292
2020-12-13,South Carolina,107007214
2020-12-20,South Carolina,111763892
2020-12-27,South Carolina,103647586
2021-01-03,South Carolina,105691763
2021-01-10,South Carolina,105420670
2021-01-17,South Carolina,105451570
2021-01-24,South Carolina,101756190
2021-01-31,South Carolina,102663345
2021-02-07,South Carolina,105642956
2021-02-14,South Carolina,104817841
2021-02-21,South Carolina,102379033
2021-02-28,South Carolina,108628107
2021-03-07,South Carolina,112826155
2021-03-14,South Carolina,130590731
2021-03-21,South Carolina,124498179
2021-03-28,South Carolina,114332167
2021-04-04,South Carolina,119123090
2021-04-11,South Carolina,120645103
2021-04-18,South Carolina,118708738
2021-04-25,South Carolina,117551690
2021-05-02,South Carolina,123593132
2021-05-09,South Carolina,125587920
2021-05-16,South Carolina,125512878
2021-05-23,South Carolina,129573465
2021-05-30,South Carolina,129965455
2021-06-06,South Carolina,131297261
2021-06-13,South Carolina,132205677
2021-06-20,South Carolina,132108080
2021-06-27,South Carolina,133108994
2021-07-04,South Carolina,142350228
2021-07-11,South Carolina,132319092
2021-07-18,South Carolina,139656336
2021-07-25,South Carolina,135020319
2021-08-01,South Carolina,137103834
2021-08-08,South Carolina,132733260
2021-08-15,South Carolina,138477665
2021-08-22,South Carolina,131830740
2021-08-29,South Carolina,133754231
2021-09-05,South Carolina,139602832
2021-09-12,South Carolina,130647182
2021-09-19,South Carolina,126337749
2021-09-26,South Carolina,121546105
2021-10-03,South Carolina,180723407
2021-10-10,South Carolina,176599858
2021-10-17,South Carolina,177044108
2021-10-24,South Carolina,169100035
2021-10-31,South Carolina,166307533
2021-11-07,South Carolina,166607824
2021-11-14,South Carolina,169313002
2021-11-21,South Carolina,172579093
2021-11-28,South Carolina,159627451
2021-12-05,South Carolina,162585900
2021-12-12,South Carolina,162995925
2021-12-19,South Carolina,171199262
2021-12-26,South Carolina,166981961
2022-01-02,South Carolina,163551098
2022-01-09,South Carolina,162783064
2022-01-16,South Carolina,167542161
2022-01-23,South Carolina,157956138
2022-01-30,South Carolina,159023663
2022-02-06,South Carolina,165738850
2022-02-13,South Carolina,164866135
2022-02-20,South Carolina,163508228
2022-02-27,South Carolina,172198536
2022-03-06,South Carolina,175873738
2022-03-13,South Carolina,177614299
2022-03-20,South Carolina,176316871
2022-03-27,South Carolina,178770773
2022-04-03,South Carolina,181076192
2022-04-10,South Carolina,187262382
2022-04-17,South Carolina,189212253
2022-04-24,South Carolina,184741953
2022-05-01,South Carolina,191013792
2022-05-08,South Carolina,192637660
2022-05-15,South Carolina,191201415
2022-05-22,South Carolina,203399074
2022-05-29,South Carolina,203009781
2022-06-05,South Carolina,198193324
2022-06-12,South Carolina,199979552
2022-06-19,South Carolina,206203991
2022-06-26,South Carolina,206761069
2022-07-03,South Carolina,212484199
2022-07-10,South Carolina,203704957
2022-07-17,South Carolina,206196711
2022-07-24,South Carolina,204000301
2022-07-31,South Carolina,209504320
2022-08-07,South Carolina,209825158
2022-08-14,South Carolina,211971500
2022-08-21,South Carolina,201723507
2022-08-28,South Carolina,208685841
2022-09-04,South Carolina,207052636
2022-09-11,South Carolina,198776568
2022-09-18,South Carolina,200168053
2022-09-25,South Carolina,200145634
2022-10-02,South Carolina,202964629
2022-10-09,South Carolina,192621234
2022-10-16,South Carolina,192750334
2022-10-23,South Carolina,186735843
2022-10-30,South Carolina,180597389
2022-11-06,South Carolina,183072080
2022-11-13,South Carolina,182848873
2022-11-20,South Carolina,186596158
2022-11-27,South Carolina,179285281
2022-12-04,South Carolina,178047572
2022-12-11,South Carolina,179660743
2022-12-18,South Carolina,187471223
2022-12-25,South Carolina,186801489
2023-01-01,South Carolina,178693691
2023-01-08,South Carolina,176995113
2023-01-15,South Carolina,182273982
2023-01-22,South Carolina,171650115
2023-01-29,South Carolina,171331528
2023-02-05,South Carolina,178638946
2023-02-12,South Carolina,180928462
2023-02-19,South Carolina,179619574
2023-02-26,South Carolina,185148805
2023-03-05,South Carolina,193419521
2023-03-12,South Carolina,206941748
2023-03-19,South Carolina,199129767
2023-03-26,South Carolina,188420756
2023-04-02,South Carolina,195832713
2023-04-09,South Carolina,197534798
2023-04-16,South Carolina,197670443
2023-04-23,South Carolina,198810907
2023-04-30,South Carolina,200954411
2023-05-07,South Carolina,207827572
2019-10-06,South Dakota,15271120
2019-10-13,South Dakota,15392179
2019-10-20,South Dakota,15676481
2019-10-27,South Dakota,15250300
2019-11-03,South Dakota,14897185
2019-11-10,South Dakota,15098715
2019-11-17,South Dakota,16008107
2019-11-24,South Dakota,15467801
2019-12-01,South Dakota,14701327
2019-12-08,South Dakota,14563391
2019-12-15,South Dakota,16064025
2019-12-22,South Dakota,16742201
2019-12-29,South Dakota,15095225
2020-01-05,South Dakota,14584980
2020-01-12,South Dakota,15167398
2020-01-19,South Dakota,14677693
2020-01-26,South Dakota,14904570
2020-02-02,South Dakota,15408970
2020-02-09,South Dakota,14295837
2020-02-16,South Dakota,15171292
2020-02-23,South Dakota,15018603
2020-03-01,South Dakota,15685229
2020-03-08,South Dakota,16445448
2020-03-15,South Dakota,17515040
2020-03-22,South Dakota,16883066
2020-03-29,South Dakota,15718331
2020-04-05,South Dakota,16010215
2020-04-12,South Dakota,16171240
2020-04-19,South Dakota,16578223
2020-04-26,South Dakota,16518924
2020-05-03,South Dakota,17620604
2020-05-10,South Dakota,17242993
2020-05-17,South Dakota,17720866
2020-05-24,South Dakota,18289917
2020-05-31,South Dakota,17591968
2020-06-07,South Dakota,19638362
2020-06-14,South Dakota,19909808
2020-06-21,South Dakota,19448822
2020-06-28,South Dakota,20706381
2020-07-05,South Dakota,21446684
2020-07-12,South Dakota,19797094
2020-07-19,South Dakota,20270769
2020-07-26,South Dakota,19649057
2020-08-02,South Dakota,19718838
2020-08-09,South Dakota,20181077
2020-08-16,South Dakota,20104885
2020-08-23,South Dakota,19444087
2020-08-30,South Dakota,18701635
2020-09-06,South Dakota,18294091
2020-09-13,South Dakota,17251460
2020-09-20,South Dakota,17797392
2020-09-27,South Dakota,17283572
2020-10-04,South Dakota,16607853
2020-10-11,South Dakota,16853967
2020-10-18,South Dakota,16674281
2020-10-25,South Dakota,15660179
2020-11-01,South Dakota,15798141
2020-11-08,South Dakota,16533416
2020-11-15,South Dakota,16589583
2020-11-22,South Dakota,16721167
2020-11-29,South Dakota,15436615
2020-12-06,South Dakota,15634339
2020-12-13,South Dakota,16783125
2020-12-20,South Dakota,17144205
2020-12-27,South Dakota,16142224
2021-01-03,South Dakota,15773717
2021-01-10,South Dakota,15912125
2021-01-17,South Dakota,15851077
2021-01-24,South Dakota,15560399
2021-01-31,South Dakota,15736581
2021-02-07,South Dakota,15619897
2021-02-14,South Dakota,15643630
2021-02-21,South Dakota,15564950
2021-02-28,South Dakota,16320595
2021-03-07,South Dakota,17167338
2021-03-14,South Dakota,18900494
2021-03-21,South Dakota,17838606
2021-03-28,South Dakota,16660802
2021-04-04,South Dakota,17655542
2021-04-11,South Dakota,17329849
2021-04-18,South Dakota,16872003
2021-04-25,South Dakota,17765951
2021-05-02,South Dakota,18812183
2021-05-09,South Dakota,18081148
2021-05-16,South Dakota,18739050
2021-05-23,South Dakota,19742943
2021-05-30,South Dakota,19751915
2021-06-06,South Dakota,21278083
2021-06-13,South Dakota,21748015
2021-06-20,South Dakota,21546185
2021-06-27,South Dakota,21595076
2021-07-04,South Dakota,23658904
2021-07-11,South Dakota,20854708
2021-07-18,South Dakota,21734729
2021-07-25,South Dakota,22065420
2021-08-01,South Dakota,21566844
2021-08-08,South Dakota,22216319
2021-08-15,South Dakota,23853897
2021-08-22,South Dakota,21052543
2021-08-29,South Dakota,20265750
2021-09-05,South Dakota,20271008
2021-09-12,South Dakota,18873970
2021-09-19,South Dakota,19219386
2021-09-26,South Dakota,19121112
2021-10-03,South Dakota,26303345
2021-10-10,South Dakota,26411019
2021-10-17,South Dakota,25950714
2021-10-24,South Dakota,24802967
2021-10-31,South Dakota,24723617
2021-11-07,South Dakota,25141437
2021-11-14,South Dakota,25615142
2021-11-21,South Dakota,25404918
2021-11-28,South Dakota,24173894
2021-12-05,South Dakota,24109456
2021-12-12,South Dakota,25745864
2021-12-19,South Dakota,26628312
2021-12-26,South Dakota,25269496
2022-01-02,South Dakota,24421534
2022-01-09,South Dakota,24382756
2022-01-16,South Dakota,25161451
2022-01-23,South Dakota,24097439
2022-01-30,South Dakota,24745497
2022-02-06,South Dakota,24178742
2022-02-13,South Dakota,24840137
2022-02-20,South Dakota,24813224
2022-02-27,South Dakota,24932951
2022-03-06,South Dakota,26142223
2022-03-13,South Dakota,26043139
2022-03-20,South Dakota,27033561
2022-03-27,South Dakota,26345509
2022-04-03,South Dakota,27394215
2022-04-10,South Dakota,26262039
2022-04-17,South Dakota,27877346
2022-04-24,South Dakota,26202166
2022-05-01,South Dakota,27760749
2022-05-08,South Dakota,28122314
2022-05-15,South Dakota,29779176
2022-05-22,South Dakota,29490107
2022-05-29,South Dakota,30564534
2022-06-05,South Dakota,31133691
2022-06-12,South Dakota,32190860
2022-06-19,South Dakota,32696955
2022-06-26,South Dakota,32599629
2022-07-03,South Dakota,34242938
2022-07-10,South Dakota,31691050
2022-07-17,South Dakota,32895934
2022-07-24,South Dakota,32576162
2022-07-31,South Dakota,32311519
2022-08-07,South Dakota,33116872
2022-08-14,South Dakota,35828335
2022-08-21,South Dakota,30899092
2022-08-28,South Dakota,30005659
2022-09-04,South Dakota,30379794
2022-09-11,South Dakota,29086014
2022-09-18,South Dakota,29573605
2022-09-25,South Dakota,28387144
2022-10-02,South Dakota,27940575
2022-10-09,South Dakota,28029169
2022-10-16,South Dakota,28025866
2022-10-23,South Dakota,27164958
2022-10-30,South Dakota,26502942
2022-11-06,South Dakota,26862346
2022-11-13,South Dakota,27271878
2022-11-20,South Dakota,27720458
2022-11-27,South Dakota,26502628
2022-12-04,South Dakota,25773990
2022-12-11,South Dakota,27252181
2022-12-18,South Dakota,27963413
2022-12-25,South Dakota,28215951
2023-01-01,South Dakota,25916643
2023-01-08,South Dakota,25085727
2023-01-15,South Dakota,26827627
2023-01-22,South Dakota,25720897
2023-01-29,South Dakota,25917390
2023-02-05,South Dakota,25884511
2023-02-12,South Dakota,27801440
2023-02-19,South Dakota,26981683
2023-02-26,South Dakota,26132930
2023-03-05,South Dakota,28296887
2023-03-12,South Dakota,29087945
2023-03-19,South Dakota,29043897
2023-03-26,South Dakota,27328951
2023-04-02,South Dakota,27831589
2023-04-09,South Dakota,28869793
2023-04-16,South Dakota,29071952
2023-04-23,South Dakota,28914905
2023-04-30,South Dakota,30087804
2023-05-07,South Dakota,30904599
2019-10-06,Tennessee,155674238
2019-10-13,Tennessee,144130310
2019-10-20,Tennessee,139732668
2019-10-27,Tennessee,134319022
2019-11-03,Tennessee,136685980
2019-11-10,Tennessee,136324595
2019-11-17,Tennessee,135190491
2019-11-24,Tennessee,139393955
2019-12-01,Tennessee,133945173
2019-12-08,Tennessee,135426365
2019-12-15,Tennessee,135249583
2019-12-22,Tennessee,143837604
2019-12-29,Tennessee,136181226
2020-01-05,Tennessee,133107420
2020-01-12,Tennessee,133743338
2020-01-19,Tennessee,133174600
2020-01-26,Tennessee,128870419
2020-02-02,Tennessee,132609604
2020-02-09,Tennessee,132141058
2020-02-16,Tennessee,129634554
2020-02-23,Tennessee,130792972
2020-03-01,Tennessee,139507291
2020-03-08,Tennessee,146429789
2020-03-15,Tennessee,158684644
2020-03-22,Tennessee,153445821
2020-03-29,Tennessee,140061174
2020-04-05,Tennessee,148042745
2020-04-12,Tennessee,146683983
2020-04-19,Tennessee,147343447
2020-04-26,Tennessee,146800271
2020-05-03,Tennessee,155827619
2020-05-10,Tennessee,154583769
2020-05-17,Tennessee,158429364
2020-05-24,Tennessee,165753716
2020-05-31,Tennessee,160317262
2020-06-07,Tennessee,162676413
2020-06-14,Tennessee,163688558
2020-06-21,Tennessee,162441172
2020-06-28,Tennessee,162325746
2020-07-05,Tennessee,173939972
2020-07-12,Tennessee,165348595
2020-07-19,Tennessee,168284776
2020-07-26,Tennessee,162653534
2020-08-02,Tennessee,164098352
2020-08-09,Tennessee,167374216
2020-08-16,Tennessee,169028938
2020-08-23,Tennessee,162518556
2020-08-30,Tennessee,160376685
2020-09-06,Tennessee,167313185
2020-09-13,Tennessee,166162276
2020-09-20,Tennessee,162000007
2020-09-27,Tennessee,153161315
2020-10-04,Tennessee,159085809
2020-10-11,Tennessee,152184572
2020-10-18,Tennessee,151088439
2020-10-25,Tennessee,149058215
2020-11-01,Tennessee,146919256
2020-11-08,Tennessee,150118207
2020-11-15,Tennessee,149010433
2020-11-22,Tennessee,152893006
2020-11-29,Tennessee,145806795
2020-12-06,Tennessee,141511500
2020-12-13,Tennessee,146091196
2020-12-20,Tennessee,151754623
2020-12-27,Tennessee,146242222
2021-01-03,Tennessee,144863751
2021-01-10,Tennessee,145534816
2021-01-17,Tennessee,145423790
2021-01-24,Tennessee,140867016
2021-01-31,Tennessee,141317750
2021-02-07,Tennessee,144564282
2021-02-14,Tennessee,143265221
2021-02-21,Tennessee,138443611
2021-02-28,Tennessee,152040541
2021-03-07,Tennessee,157927424
2021-03-14,Tennessee,172301350
2021-03-21,Tennessee,167121384
2021-03-28,Tennessee,152222936
2021-04-04,Tennessee,160816224
2021-04-11,Tennessee,163283813
2021-04-18,Tennessee,161584036
2021-04-25,Tennessee,158579319
2021-05-02,Tennessee,166154761
2021-05-09,Tennessee,166121632
2021-05-16,Tennessee,168247049
2021-05-23,Tennessee,175021293
2021-05-30,Tennessee,173529251
2021-06-06,Tennessee,174692380
2021-06-13,Tennessee,177318204
2021-06-20,Tennessee,182887172
2021-06-27,Tennessee,174789167
2021-07-04,Tennessee,185125331
2021-07-11,Tennessee,176818979
2021-07-18,Tennessee,181890343
2021-07-25,Tennessee,179525336
2021-08-01,Tennessee,179931689
2021-08-08,Tennessee,183553300
2021-08-15,Tennessee,186501515
2021-08-22,Tennessee,176653708
2021-08-29,Tennessee,179713841
2021-09-05,Tennessee,181028776
2021-09-12,Tennessee,177280304
2021-09-19,Tennessee,173504125
2021-09-26,Tennessee,164359614
2021-10-03,Tennessee,244244870
2021-10-10,Tennessee,239728177
2021-10-17,Tennessee,237896333
2021-10-24,Tennessee,233290614
2021-10-31,Tennessee,229313039
2021-11-07,Tennessee,230197587
2021-11-14,Tennessee,234007513
2021-11-21,Tennessee,238791206
2021-11-28,Tennessee,220939630
2021-12-05,Tennessee,224771953
2021-12-12,Tennessee,227632845
2021-12-19,Tennessee,237893228
2021-12-26,Tennessee,232430156
2022-01-02,Tennessee,224767189
2022-01-09,Tennessee,221163584
2022-01-16,Tennessee,232413351
2022-01-23,Tennessee,215309649
2022-01-30,Tennessee,219249546
2022-02-06,Tennessee,224516171
2022-02-13,Tennessee,225524007
2022-02-20,Tennessee,218613740
2022-02-27,Tennessee,233514026
2022-03-06,Tennessee,241950510
2022-03-13,Tennessee,240827838
2022-03-20,Tennessee,239039594
2022-03-27,Tennessee,242009531
2022-04-03,Tennessee,248168046
2022-04-10,Tennessee,252377518
2022-04-17,Tennessee,252796423
2022-04-24,Tennessee,247631530
2022-05-01,Tennessee,255580296
2022-05-08,Tennessee,254369211
2022-05-15,Tennessee,259908048
2022-05-22,Tennessee,274411659
2022-05-29,Tennessee,263543147
2022-06-05,Tennessee,257824139
2022-06-12,Tennessee,260960599
2022-06-19,Tennessee,276362609
2022-06-26,Tennessee,270841107
2022-07-03,Tennessee,281650881
2022-07-10,Tennessee,267019121
2022-07-17,Tennessee,269218064
2022-07-24,Tennessee,270085372
2022-07-31,Tennessee,273364370
2022-08-07,Tennessee,279884067
2022-08-14,Tennessee,281964916
2022-08-21,Tennessee,271716139
2022-08-28,Tennessee,273613652
2022-09-04,Tennessee,279000553
2022-09-11,Tennessee,267382745
2022-09-18,Tennessee,267283151
2022-09-25,Tennessee,262818392
2022-10-02,Tennessee,268423833
2022-10-09,Tennessee,258166827
2022-10-16,Tennessee,257083138
2022-10-23,Tennessee,249615671
2022-10-30,Tennessee,244890147
2022-11-06,Tennessee,247831243
2022-11-13,Tennessee,248078955
2022-11-20,Tennessee,252021988
2022-11-27,Tennessee,244384957
2022-12-04,Tennessee,239754272
2022-12-11,Tennessee,243035327
2022-12-18,Tennessee,255439196
2022-12-25,Tennessee,260271337
2023-01-01,Tennessee,238471494
2023-01-08,Tennessee,234174813
2023-01-15,Tennessee,241146884
2023-01-22,Tennessee,227700587
2023-01-29,Tennessee,232326868
2023-02-05,Tennessee,238263896
2023-02-12,Tennessee,244895147
2023-02-19,Tennessee,243855297
2023-02-26,Tennessee,246705712
2023-03-05,Tennessee,263365665
2023-03-12,Tennessee,272208646
2023-03-19,Tennessee,261497090
2023-03-26,Tennessee,250826661
2023-04-02,Tennessee,261110232
2023-04-09,Tennessee,262632908
2023-04-16,Tennessee,263975661
2023-04-23,Tennessee,264857799
2023-04-30,Tennessee,265892238
2023-05-07,Tennessee,273499573
2019-10-06,Texas,541078907
2019-10-13,Texas,514652477
2019-10-20,Texas,484212181
2019-10-27,Texas,483599435
2019-11-03,Texas,481478333
2019-11-10,Texas,483320679
2019-11-17,Texas,478104629
2019-11-24,Texas,490235899
2019-12-01,Texas,472848726
2019-12-08,Texas,471710635
2019-12-15,Texas,481564976
2019-12-22,Texas,507804112
2019-12-29,Texas,467525422
2020-01-05,Texas,452390589
2020-01-12,Texas,466671049
2020-01-19,Texas,461142927
2020-01-26,Texas,452238817
2020-02-02,Texas,471958590
2020-02-09,Texas,461755209
2020-02-16,Texas,458900855
2020-02-23,Texas,457236540
2020-03-01,Texas,492419826
2020-03-08,Texas,513987489
2020-03-15,Texas,587593531
2020-03-22,Texas,553455243
2020-03-29,Texas,498719329
2020-04-05,Texas,490671369
2020-04-12,Texas,502582830
2020-04-19,Texas,511736396
2020-04-26,Texas,515487730
2020-05-03,Texas,538277575
2020-05-10,Texas,534010977
2020-05-17,Texas,542776800
2020-05-24,Texas,579200968
2020-05-31,Texas,544491664
2020-06-07,Texas,577567533
2020-06-14,Texas,584731656
2020-06-21,Texas,575978458
2020-06-28,Texas,558015179
2020-07-05,Texas,601072951
2020-07-12,Texas,586230214
2020-07-19,Texas,586136878
2020-07-26,Texas,558759620
2020-08-02,Texas,566934225
2020-08-09,Texas,598101048
2020-08-16,Texas,612342532
2020-08-23,Texas,594962351
2020-08-30,Texas,587830951
2020-09-06,Texas,578186225
2020-09-13,Texas,558426370
2020-09-20,Texas,552604069
2020-09-27,Texas,535440643
2020-10-04,Texas,555993589
2020-10-11,Texas,553150409
2020-10-18,Texas,537675846
2020-10-25,Texas,517086067
2020-11-01,Texas,499850544
2020-11-08,Texas,515400732
2020-11-15,Texas,515212246
2020-11-22,Texas,539488248
2020-11-29,Texas,496499365
2020-12-06,Texas,486652318
2020-12-13,Texas,509601474
2020-12-20,Texas,524094563
2020-12-27,Texas,499021081
2021-01-03,Texas,485954921
2021-01-10,Texas,495592761
2021-01-17,Texas,492394555
2021-01-24,Texas,481922320
2021-01-31,Texas,494403062
2021-02-07,Texas,508609493
2021-02-14,Texas,498618693
2021-02-21,Texas,505144380
2021-02-28,Texas,544512377
2021-03-07,Texas,547202849
2021-03-14,Texas,626790165
2021-03-21,Texas,593057396
2021-03-28,Texas,530931012
2021-04-04,Texas,532237093
2021-04-11,Texas,542908686
2021-04-18,Texas,534217661
2021-04-25,Texas,546096314
2021-05-02,Texas,562123905
2021-05-09,Texas,585712658
2021-05-16,Texas,570427145
2021-05-23,Texas,583267376
2021-05-30,Texas,593132909
2021-06-06,Texas,606902920
2021-06-13,Texas,635379158
2021-06-20,Texas,644970852
2021-06-27,Texas,611761164
2021-07-04,Texas,639236238
2021-07-11,Texas,604727977
2021-07-18,Texas,626723672
2021-07-25,Texas,607071960
2021-08-01,Texas,613570624
2021-08-08,Texas,628737508
2021-08-15,Texas,654731720
2021-08-22,Texas,643350117
2021-08-29,Texas,633347096
2021-09-05,Texas,640916100
2021-09-12,Texas,605811949
2021-09-19,Texas,605126912
2021-09-26,Texas,576513741
2021-10-03,Texas,846360996
2021-10-10,Texas,860378788
2021-10-17,Texas,821470951
2021-10-24,Texas,816123888
2021-10-31,Texas,803785398
2021-11-07,Texas,798078686
2021-11-14,Texas,813596080
2021-11-21,Texas,825496999
2021-11-28,Texas,753648979
2021-12-05,Texas,767109222
2021-12-12,Texas,797449709
2021-12-19,Texas,818184291
2021-12-26,Texas,790855957
2022-01-02,Texas,756947881
2022-01-09,Texas,762413549
2022-01-16,Texas,773239165
2022-01-23,Texas,757025431
2022-01-30,Texas,765830590
2022-02-06,Texas,777748296
2022-02-13,Texas,782679657
2022-02-20,Texas,782777958
2022-02-27,Texas,802452110
2022-03-06,Texas,816625522
2022-03-13,Texas,812675554
2022-03-20,Texas,833042210
2022-03-27,Texas,827095885
2022-04-03,Texas,850032374
2022-04-10,Texas,871634417
2022-04-17,Texas,870295163
2022-04-24,Texas,839737382
2022-05-01,Texas,850167887
2022-05-08,Texas,890296799
2022-05-15,Texas,898767554
2022-05-22,Texas,895583947
2022-05-29,Texas,920017258
2022-06-05,Texas,909654384
2022-06-12,Texas,949870391
2022-06-19,Texas,969023692
2022-06-26,Texas,940907762
2022-07-03,Texas,966249952
2022-07-10,Texas,936276204
2022-07-17,Texas,948093410
2022-07-24,Texas,941450753
2022-07-31,Texas,963109909
2022-08-07,Texas,979016831
2022-08-14,Texas,985374559
2022-08-21,Texas,956650830
2022-08-28,Texas,950231655
2022-09-04,Texas,971086409
2022-09-11,Texas,944672827
2022-09-18,Texas,931076823
2022-09-25,Texas,929950136
2022-10-02,Texas,919216523
2022-10-09,Texas,922684371
2022-10-16,Texas,901641946
2022-10-23,Texas,871009110
2022-10-30,Texas,850515310
2022-11-06,Texas,847475436
2022-11-13,Texas,852211525
2022-11-20,Texas,877944513
2022-11-27,Texas,817175269
2022-12-04,Texas,828531181
2022-12-11,Texas,863198650
2022-12-18,Texas,890163696
2022-12-25,Texas,883142797
2023-01-01,Texas,809153466
2023-01-08,Texas,811576957
2023-01-15,Texas,831013727
2023-01-22,Texas,803963606
2023-01-29,Texas,805963645
2023-02-05,Texas,809824257
2023-02-12,Texas,843860928
2023-02-19,Texas,824199487
2023-02-26,Texas,848193679
2023-03-05,Texas,898283675
2023-03-12,Texas,965979422
2023-03-19,Texas,921704775
2023-03-26,Texas,866642461
2023-04-02,Texas,877605066
2023-04-09,Texas,897717812
2023-04-16,Texas,908098471
2023-04-23,Texas,902732385
2023-04-30,Texas,913290167
2023-05-07,Texas,962022027
2019-10-06,Utah,46002034
2019-10-13,Utah,43950311
2019-10-20,Utah,45862186
2019-10-27,Utah,45883522
2019-11-03,Utah,43344284
2019-11-10,Utah,44258186
2019-11-17,Utah,46091047
2019-11-24,Utah,46655269
2019-12-01,Utah,42799316
2019-12-08,Utah,42990859
2019-12-15,Utah,45535737
2019-12-22,Utah,50629211
2019-12-29,Utah,45035394
2020-01-05,Utah,42867211
2020-01-12,Utah,42495523
2020-01-19,Utah,42668745
2020-01-26,Utah,43123445
2020-02-02,Utah,46361419
2020-02-09,Utah,42266559
2020-02-16,Utah,43844394
2020-02-23,Utah,44119026
2020-03-01,Utah,46708924
2020-03-08,Utah,49082930
2020-03-15,Utah,55451153
2020-03-22,Utah,50908406
2020-03-29,Utah,47066271
2020-04-05,Utah,46730367
2020-04-12,Utah,48139868
2020-04-19,Utah,49273340
2020-04-26,Utah,50139847
2020-05-03,Utah,52677004
2020-05-10,Utah,53341435
2020-05-17,Utah,52220029
